uri,title,year
https://hdl.handle.net/11245/3.3213,"Nanking, sive Kiangnan, Imperii Sinarvm provincia nona",1655
https://hdl.handle.net/11245/3.3218,Inferioris Germaniae provinciarum nova descriptio.,1604
https://hdl.handle.net/11245/3.3235,"Fezzae et Marocchi regna Africae celeberrima, /",1635
https://hdl.handle.net/11245/3.3252,"Naeuw-keurige afbeeldinge van alle de posten en vastigheden, by dese weerende oorlogh gemaeckt, in Holland, Utrecht en gedeelte van Gelderlandt /",1700
https://hdl.handle.net/11245/3.3254,Episcopatus Leodiensis in se continens ducatum Bouillonensem marchionatum Francimontensem et comitatum Borchlonensem et Hasbaniae cum aliquot Baronatibus /,1600
https://hdl.handle.net/11245/3.3257,Mappe-monde geo-hydrographique ou Description generale du globe terrestre et aquatique en deux-plans-hemispheres ou sont exactement remarquées en general toutes les parties de la terre et de l'eau suivant les relations les plus nouvelles /,1705
https://hdl.handle.net/11245/3.326,Tabvla Rvssiae,1634
https://hdl.handle.net/11245/3.3269,Silesiae ducatus nova descriptio /,1621
https://hdl.handle.net/11245/3.3276,"Danvbivs, fluvius Europæ maximus, a fontibvs ad ostia, cum omnibus fluminibus, ab utroque latere, in illum defluentibus.",1635
https://hdl.handle.net/11245/3.3279,Leeuwerden.,1664
https://hdl.handle.net/11245/3.3283,Transisalania Provincia; vulgo Over-yssel /,1690
https://hdl.handle.net/11245/3.33,Frisiae occidentalis typus.,1613
https://hdl.handle.net/11245/3.3302,Bohemia.,1630
https://hdl.handle.net/11245/3.3304,Scotia Regnvm cum insulis adjacentibus,1654
https://hdl.handle.net/11245/3.3305,Amsteldam ten vierdemael vergroot is versterckt met Aerde wallen en Bolwercken in den Iaare 1585,1678
https://hdl.handle.net/11245/3.3309,Drentia comitatvs : Transisulaniae tabula II /,1700
https://hdl.handle.net/11245/3.3319,Carte de l'Afrique Meridionale ou Pays entre la Ligne & le Cap de Bonne Esperance et l'isle de Madagascar.,1715
https://hdl.handle.net/11245/3.3324,Medenblick in West-Vrieslandt,1698
https://hdl.handle.net/11245/3.3329,"Plan de la ville, et citadelle de Lille, assiegée par les Alliez, avec les lignes de circumvalation, aproches, bateries; et le nom de chaque regiment = Afbeeldinge van de stercke stad Ryssel en des selfs kasteel door de Geallieerde beleegert, met haar linie van circumvalatie, aproches, battaryen, en de naamen van jder regement",1708
https://hdl.handle.net/11245/3.3331,De Purmer /,1622
https://hdl.handle.net/11245/3.3335,"De cust van Barbaria, Gualata, Arguyn, en Geneheo, van Capo S. Vincente tot Capo Verde.",1666
https://hdl.handle.net/11245/3.3339,"Carte particuliere d'une partie de la Hollande, de la Zelande, et du Brabant Hollandois, ou les environs de Bergen op Zoom, Steenbergen, Willemstadt, Clundert, Tolen, Goes, Ziericzee et Hellevoetsluis &c.",1748
https://hdl.handle.net/11245/3.3353,Nieuwe kaart van het Koningrijk der Nederlanden /,1816
https://hdl.handle.net/11245/3.3355,Plan de la ville et faubourg de Paris : divise en ses 48 sections /,1791
https://hdl.handle.net/11245/3.3361,"Carte du teatre de la guerre dans la Pologne, Moscovie & Turquie /",1733
https://hdl.handle.net/11245/3.3362,Clivia dvcatvs et Ravestein dominivm.,1635
https://hdl.handle.net/11245/3.3363,"Paris, ses fauxbourgs et ses environs, où se trouve le détail des villages, maisons, grands chemins pavez et autres, des hauteurs, bois, vignes, terres et prez /",1795
https://hdl.handle.net/11245/3.3371,"A new and exact map of the United Provinces, or Netherlands &c",1715
https://hdl.handle.net/11245/3.338,[Walcheren].,1656
https://hdl.handle.net/11245/3.3383,Kaart van de omstreeken der stad Haarlem van de Beverwijk tot Hillegom /,1805
https://hdl.handle.net/11245/3.3388,"Delineatio omnium orarum totius Australis partis Americae, dictae Peruvianae, à R. de la Plata, Brasiliam, Pariam, & Castellam auream ... /",1596
https://hdl.handle.net/11245/3.340,"Nova Francia, alio nomine dicta Terra nova : anno 1504 à Britonibus primum detecta [...] /",1592
https://hdl.handle.net/11245/3.341,Caerte van het lant van Huijsduijnen : met sijn dijcken stranden hoofden ende palen mits gaders het Nieuwe Diep in wijte koers ende diepte tsamen gestelt /,1661
https://hdl.handle.net/11245/3.342,Alckmaria,1698
https://hdl.handle.net/11245/3.353,Ultraiectum Dominium /,1624
https://hdl.handle.net/11245/3.355,Caerte van t'Vrije : sijnde een gedeelte en lidt van Vlaenderen : waer in vertoont wert de tegenwoordige ghelegentheijt van de stadt Sluys Cadsand en de doorgesteken polders /,1622
https://hdl.handle.net/11245/3.360,Deze nieuwe kaart van Gooilandt word met schuldige eerbiedigheidt aan ... Henrick Bicker ... opgedragen door ... Reinier & Iosua Ottens,1740
https://hdl.handle.net/11245/3.3618,Europae nova descriptio,1615
https://hdl.handle.net/11245/3.367,Groninga Dominivm /,1630
https://hdl.handle.net/11245/3.372,Franeker /,1598
https://hdl.handle.net/11245/3.38,"Delineatio orarum Manicongi, Angolae, Monomotapae, terrae natalis Zofalae, Mozambicae, Abyssinorum &c. : una cum vadis, et sirtibus adjacentibus : item insulae magna vulgo S. Laurentii aliâs Madagascar dictae, inter maximas totius Orientis habitae /",1592
https://hdl.handle.net/11245/3.385,[Wereldkaart : in twee halfronden] /,1661
https://hdl.handle.net/11245/3.38559,"Caerte van de rivieren van Suriname en Commowine : met der selver uytstroomende creecken, met alle de landen soo verre de selve bewoonde worden.",1688
https://hdl.handle.net/11245/3.38560,"Carte Réduite des costes de la Guyane depuis la Riviere d'Orenoque jusqu'au Cap de Nord à l'entrée de la Riviere des Amazones : dressée au Depost des Cartes et Plans de la Marine, pour le Service des Vaisseaux du Roy /",1760
https://hdl.handle.net/11245/3.38561,"A new chart of the Coast of Guyana, from River Berbice to Cape North, and the River of the Amazons : Containing the Dutch Colonies of Berbice and Surinam, with the French Colony of Cayenne.",1796
https://hdl.handle.net/11245/3.38562,"A new chart of Guyana : comprehending the Colonies of Cayenne, Suriname & Trinidad /",1816
https://hdl.handle.net/11245/3.38563,"Carte génerale & particulière de la Colonie d'Essequebe & Demerarie : située dans la Guiane, en Amérique /",1798
https://hdl.handle.net/11245/3.38564,Naaukeurige platte grond van den staat en den loop van Rio de Berbice : met derzelver plantagien in de Geoctrojeerde Colonie de Berbice gelegen /,1742
https://hdl.handle.net/11245/3.38565,Kaart van de Zuykerplantagie Nieuwzorg : geleegen aan de Commetewane Kreek aan de linker hand in 't afvaaren /,1802
https://hdl.handle.net/11245/3.38566,A chart of the coast of Guyana : from the entrance of the river Orinoco (in the Lat. 8°.30'.N. Long. 61°. W. from London) to the entrance of the river Amazones /,1767
https://hdl.handle.net/11245/3.38567,"Kaart, van een gedeelte van het Groot-Vlaggen-Eijland in de Rivier Essequebo in het Landschap-Guiana op de vaste-kust van Zuijd-America /",1772
https://hdl.handle.net/11245/3.38568,Plattegrond der Plantage Adrichem.,1775
https://hdl.handle.net/11245/3.38569,"[Kaart van de plantages Acaribo en Waterland, gelegen aan de Suriname-rivier] /",1716
https://hdl.handle.net/11245/3.38570,"[Kaart van de plantages Acaribo, Waterlandt, Larencontre en Domburgh, gelegen aan de Suriname-rivier /",1719
https://hdl.handle.net/11245/3.38571,Accurate afteekening van de Plantage Waterland : geleegen inde Rivier Zuriname aan de regterhand int opvaaren ... /,1724
https://hdl.handle.net/11245/3.38572,Kaart van de Situatie der Kolonie Surinamen.,1800
https://hdl.handle.net/11245/3.38573,Kaart van de Plantagie genaamd Haijamma : geleegen aan de westwal in 't opvaaren der Rivier van Rio Demmerary zoo als dezelve bevonden is in Maart 1772.,1772
https://hdl.handle.net/11245/3.38574,Kaart van de Colonie Demerary.,1786
https://hdl.handle.net/11245/3.38575,"Accurate en origineele afbeeldinge, van Paramaribo, of Nieuw Middelburg, geleegen in de Colonie Zuriname.",1740
https://hdl.handle.net/11245/3.38577,"Caarte, representeerende een gedeelte der rivier Van Suriname : van de post, aan de boven schijd linie van Acaribo, nederwaarts tot de molen op Waterland /",1717
https://hdl.handle.net/11245/3.38580,Situatie kaart van een gedeelte der colonie Suriname : tot gebruyk bij militaire togten in t bosch /,1829
https://hdl.handle.net/11245/3.38581,Kaarte van de Plantagie genaamd Rynestyn : toebehoorende ... K. van den Helm Boddaert /,1777
https://hdl.handle.net/11245/3.38582,"Nieuwe caerte van het wonderbaer ende goudrijcke landt Guiana : gelegen onder de Linie Æquinoctiael, tusschen Brasilien ende Peru : nieuwelick besocht door Sir Wa[!]ter Ralegh, Ridder van Engelandt, in het jaer 1594, 95 ende 1596.",1599
https://hdl.handle.net/11245/3.38583,The Dutch Colony of Surinam /,1768
https://hdl.handle.net/11245/3.38584,"Kaart van geheel Guajana of de Wilden-kust, en die der Spaansche Westindiën, op het Noord-end van Zuid Amerika",1767
https://hdl.handle.net/11245/3.38585,"A Map of the Colony of Surinam : to ... George Dunk Montague, Earl of Halifax, one of His Majesty's principal Secretaries of State &c. &c. &c. this map laid down from actual observations /",1771
https://hdl.handle.net/11245/3.38586,"A draught of the coast of Guiana : from the river Orinoque, to the river Amazones.",1750
https://hdl.handle.net/11245/3.38588,"[Kaart van de plantage Acaribo, gelegen aan de Suriname-Rivier].",1723
https://hdl.handle.net/11245/3.38589,Carte de la Guiane Française & Hollandaise.,1800
https://hdl.handle.net/11245/3.38590,"Caerte van de rivier Demerary van ouds Immenary : gelegen op Suyd Americaes Noordkust, op de Noorder Breedte van 6 gr. 40 min. 1759 /",1759
https://hdl.handle.net/11245/3.38591,"Caerte van de rivier Demerary van ouds Immenary : gelegen op Suyd Americaes Noordkust, op de Noorder Breedte van 6 gr. 40 min. 1759 /",1759
https://hdl.handle.net/11245/3.38592,"Algemeene kaart van de Colonie of Provintie van Suriname : met de rivieren, districten, ontdekkingen door militaire togten en de grootte der gemeeten plantagien /",1737
https://hdl.handle.net/11245/3.38593,Generale caart van de provintie Suriname : rivieren & districten met alle d ondekkingen van van [!] militaire togten mitsgaders de groote der gemeetene plantagien gecarteert op de naauwkeurigste waarnemingen /,1737
https://hdl.handle.net/11245/3.38594,Rivier Suriname : opgenomen tot de Plantagien Morgenstond en Susanna's-Daal /,1843
https://hdl.handle.net/11245/3.38595,Kaart van Situatie der Kolonie Suriname /,1829
https://hdl.handle.net/11245/3.38596,Land-kaart van het eiland en de volksplanting van Cayenne aan de kust van Zuid-Amerika.,1769
https://hdl.handle.net/11245/3.38597,"Topographische Charte von der Kolonie Surinam : welche in dem Theile des vesten Landes von dem Mittäglichen America, unter dem 6ton Grade mitternächtlicher Breite und dem 19ten Grade 15 Min. der Länge gelegen ist : worauf alle Wohnplätze und deren Nahmen, wie man sie in der unmittelbar nach dieser Charte folgenden Haupt Liste verzeichnet findet, numerirt sind /",1775
https://hdl.handle.net/11245/3.38598,Kaart van het bebouwde gedeelte van Surinamen,1817
https://hdl.handle.net/11245/3.38599,Kaart van het bovenstroomgebied der Coppename /,1901
https://hdl.handle.net/11245/3.38600,Kaart van de Beneden-Marowĳne,1896
https://hdl.handle.net/11245/3.38601,Kaart van Suriname /,1882
https://hdl.handle.net/11245/3.38602,"Kaart van Guiana, Engelsch, Nederlandsch en Fransch",1889
https://hdl.handle.net/11245/3.38603,Schetskaart aangevende de in verschillende tractaten en uitspraken vastgestelde grenzen der 3 Guyana's en de uitkomsten van de aardrijkskundige onderzoekingen.,1908
https://hdl.handle.net/11245/3.38604,Gviana sive Amazonvm regio,1633
https://hdl.handle.net/11245/3.38605,Gviana siue Amazonvm regio,1630
https://hdl.handle.net/11245/3.38606,Generale kaart der kolonie Suriname : hoofdzakelijk voorstellende de tegenwoordige bebouwing dier kolonie /,1835
https://hdl.handle.net/11245/3.38607,"Schets kaart van de kolonie Suriname of Nederlandsch Guiana, 1853",1853
https://hdl.handle.net/11245/3.38608,"Nieuwe Kaart van Suriname : vertonende de stromen en land-streken van Suriname, Comowini, Cottica, en Marawini, gelegen in Zuid America op de kusten van Caribana. 6 gr. benoorden de Linie Equinoct. met naauwkeurige aanwijzinge van alle de steden, sterktens en plantagien mitsgaders de diepte der stromen en banken volgens de nieuwste waarnemingen.",1718
https://hdl.handle.net/11245/3.38609,Kaart van de rivier de Suriname,1877
https://hdl.handle.net/11245/3.38610,Kaart van de rivier Suriname en het Gat /,1869
https://hdl.handle.net/11245/3.38611,Paramaribo 1916-17,1920
https://hdl.handle.net/11245/3.38612,Suriname /,1900
https://hdl.handle.net/11245/3.38613,[Kaart van Suriname].,1900
https://hdl.handle.net/11245/3.38614,Kaart van de Colonie Suriname in Suid-America /,1816
https://hdl.handle.net/11245/3.38615,Nieuwe gemeten kaart van de Colonie Berbice : met der zelver plantagien en de namen der bezitters /,1740
https://hdl.handle.net/11245/3.38616,Landkaart van de Volkplantingen Suriname en Berbice,1758
https://hdl.handle.net/11245/3.38617,Plan of Paramaribo (Capital) /,1845
https://hdl.handle.net/11245/3.38618,Guaiana : ofte de Provincien tusschen Rio de las Amazonas ende Rio de Yuiapari ofte Orinoque.,1625
https://hdl.handle.net/11245/3.38619,"Algemeene kaart van de Colonie of Provintie van Suriname : met de rivieren, districten, ontdekkingen door militaire togten en de grootte der gemeeten plantagien /",1758
https://hdl.handle.net/11245/3.38620,"Caerte van de rivier Demerary van ouds Immenary : gelegen op Suyd Americaes Noordkust, op de Noorder Breedte van 6 gr. 40 min. 1759 /",1759
https://hdl.handle.net/11245/3.38621,"Carte génerale & particulière de la Colonie d'Essequebe & Demerarie : située dans la Guiane, en Amérique /",1798
https://hdl.handle.net/11245/3.38622,"Schets kaart van de Colonien van Rio Demerarij en Rio Essequebo : als meede van de verlaatene Colonie van Rio Pomeron, mitsgaders van een gedeelte der Colonie van Rio Berbice, met de verdere districten, rivieren en kreeken dier Colonien, als ook de streckkinge de[!] zee-kust en derzelver bancken ... /",1780
https://hdl.handle.net/11245/3.38623,Naaukeurige platte grond van den staat en den loop van Rio de Berbice : met derzelver plantagien in de Geoctrojeerde Colonie de Berbice gelegen /,1742
https://hdl.handle.net/11245/3.38624,Generale caart van de provintie Suriname : rivieren & districten met alle d ondekkingen van van [!] militaire togten mitsgaders de groote der gemeetene plantagien gecarteert op de naauwkeurigste waarnemingen /,1737
https://hdl.handle.net/11245/3.38625,Nieuwe specialkaart van de colonie Suriname : met de tot culture gebragt zĳnde landen en plantagien : eerbiedigst opgedragen aan alle geinteresseerdens op en ingezetenen der gemelde colonie,1801
https://hdl.handle.net/11245/3.38626,"Algemeene kaart van de Colonie of Provintie van Suriname : met de rivieren, districten, ontdekkingen door Militaire Togten en de Grootte der gemeeten plantagien /",1770
https://hdl.handle.net/11245/3.38627,Kaart van Suriname :,1899
https://hdl.handle.net/11245/3.389,Ultrajecti ejusdemque territorii delineatio geometrica,1715
https://hdl.handle.net/11245/3.393,"Exactissima Belgii Foederati tabula : cum annexis divisa in provincias, earumque partes minores",1740
https://hdl.handle.net/11245/3.394,Nieuwelijx gegraavene doorvaart bij Panderen getrokken van de Waal in den Rijn; zijnde in de over Betuwe in Gelderland,1725
https://hdl.handle.net/11245/3.396,Plan de la ville de Tholose.,1631
https://hdl.handle.net/11245/3.403,Obsessi apud Bommeliam Hispani an. 1585.,1585
https://hdl.handle.net/11245/3.406,"Italiae, Sardiniae, Corsicae et confinium regionum nova tabula, effigies praecipuarum urbium et habituum inibi simul complectens /",1606
https://hdl.handle.net/11245/3.413,Fokien Imperii Sinarvm provincia vndecima,1655
https://hdl.handle.net/11245/3.419,"Afcontrafeijtinge van t'Landt van den Zijpe : bedyckt inden jaere 1597, begrijpende binnen den ring zijner dijcken (lanck zijnde 5475 roeden, streckende van den Pettemer dijck bij de Laij, tot aen-den ouden Vrieschen Zeedijck bij oosten de Keijns) de nombre van 9060 morgens, tot 600 roeden de morgen, ende de roede van 12 voeten /",1600
https://hdl.handle.net/11245/3.425,[Kaart van het eiland Schokland].,1762
https://hdl.handle.net/11245/3.432,Het Bloemendaalsche park /,1880
https://hdl.handle.net/11245/3.44,Kaart van het eiland Aruba /,1825
https://hdl.handle.net/11245/3.447,Nobilis Hannoniae comitatvs descrip. /,1572
https://hdl.handle.net/11245/3.448,Tabula Regnorum Sueciae et Norvegiae /,1690
https://hdl.handle.net/11245/3.453,"Nieuwe kaart van Mynden, en de 2 Loosdrechten : midtsgaders van s'Gravenland, nevens het Gerecht van Breukelen, en Loendersloot &c. /",1750
https://hdl.handle.net/11245/3.459,"Brabantiae Batavae pars orientalis, comprehendens tetrarchiam sive majoratum Sylvaeducensem in ejusdem subjacentes ditiones, accuratissime divisum /",1750
https://hdl.handle.net/11245/3.471,Nieuwe kaart van het Koningrijk der Nederlanden benevens de Nederlandsche bezittingen in andere werelddeelen /,1868
https://hdl.handle.net/11245/3.505,Nova XVII. Belgicarum provinciarum descriptio /,1588
https://hdl.handle.net/11245/3.513,Plan van het Hoog en Laag Philippine.,1750
https://hdl.handle.net/11245/3.519,Beemsterlants caerte.,1650
https://hdl.handle.net/11245/3.52,"Kaart van den Haarlemmer-Hout cum annexis : zynde gemeeten en gekaarteerd door my ondergetekenden in het jaar 1756, en nu met de daar ingemaakte veranderingen in plaat gebragt; wordende deeze ... opgedraagen aan ... burgemeesteren en regeerders der stad Haarlem ... mitsgaders aan de ... houtvester en commissarissen over den Haarlemmer-Hout /",1769
https://hdl.handle.net/11245/3.523,Novissima Russiae vulgo Moscoviae tabula,1690
https://hdl.handle.net/11245/3.527,Moravia marchionatus = Merhern /,1620
https://hdl.handle.net/11245/3.528,Novissima et perfectissima Africae descriptio /,1690
https://hdl.handle.net/11245/3.529,Palestinae sive totivs terrae promissionis nova descriptio,1579
https://hdl.handle.net/11245/3.532,"Hollandiae pars meridionalior, vulgo Zuyd-Holland /",1682
https://hdl.handle.net/11245/3.554,Hollandiae Batavor[um] veteris insulae locorum adiacentium exacta descriptio /,1563
https://hdl.handle.net/11245/3.557,Nieuwe kaart van Europa 1870.,1870
https://hdl.handle.net/11245/3.573,Carte de la Sicile /,1777
https://hdl.handle.net/11245/3.578,Die stat Groeningen ingenomen.,1594
https://hdl.handle.net/11245/3.581,"Novissima Regni Scotiae Septentrionalis et Meridionalis tabula, divisae in ducatus, comitatus, vice-comitatus,  provincias, praefecturas, dominia et insulas /",1690
https://hdl.handle.net/11245/3.587,Kaart der provincie Utrecht 1839 /,1840
https://hdl.handle.net/11245/3.59,"Texel, en Vlie Stroom /",1712
https://hdl.handle.net/11245/3.592,Regno di Napoli,1634
https://hdl.handle.net/11245/3.594,[Bologna] /,1581
https://hdl.handle.net/11245/3.60,"Afbeelding Van de Platte Grond Der Stad Delft, in den Jare 1672 : Door Zeker Ingenieur Gedaan, tegelijk Aanwijzende hoemen Deze Stad indien tijt Soude Hebben Kunnen Fortificeeren.",1729
https://hdl.handle.net/11245/3.61,Nieuwe kaart van het Koningrijk der Nederlanden en het Groot-Hertm. Luxemburg.,1820
https://hdl.handle.net/11245/3.612,"Nieuwe caerte van het wonderbaer ende goudrijcke landt Guiana : gelegen onder de Linie Æquinoctiael, tusschen Brasilien ende Peru : nieuwelick besocht door Sir Wa[!]ter Ralegh, Ridder van Engelandt, in het jaer 1594, 95 ende 1596.",1599
https://hdl.handle.net/11245/3.615,Comitatus Hollandiae tabula,1690
https://hdl.handle.net/11245/3.616,[Kaart van Wieringen met het Koegras].,1623
https://hdl.handle.net/11245/3.621,Plano de Barcelona y sus alrededores en 1890 : aprobado por el exemo. ayuntamiento en session del dia 13 de Enero de 1891 /,1891
https://hdl.handle.net/11245/3.625,[Paskaart van de Baai van Nilewelle].,1750
https://hdl.handle.net/11245/3.634,Nova Helvetiae tabula.,1620
https://hdl.handle.net/11245/3.635,Abrahami patriarchae peregrinatio et vita,1590
https://hdl.handle.net/11245/3.647,Elba isola olim Ilva,1640
https://hdl.handle.net/11245/3.650,Nova totius terrarum orbis tabula /,1725
https://hdl.handle.net/11245/3.653,"Nouvelle carte du Roijaume de Hollande, ou l'on trouve la route itinéraire, ainsi que celle des postes établies, pour la commodité des voijageurs = Nieuwe kaart van het Koningrijk Holland, met de juiste post en andere wegen, aangewezen voor reizigers /",1809
https://hdl.handle.net/11245/3.663,Pascaerte van West Indien van de Caribes tot aen de Golfo van Mexico.,1666
https://hdl.handle.net/11245/3.67,Tabula Comitatus Frisiae /,1750
https://hdl.handle.net/11245/3.68,Humoristische kaart van Europa 1870.,1870
https://hdl.handle.net/11245/3.688,"Typus orarum maritimarum Guineae, Manicongo & Angolae ultra promontorium Bonae spei usque ... /",1596
https://hdl.handle.net/11245/3.702,Tabula Ducatus Brabantiae : continens Marchionatum sacri Imperij et Dominium Mechliniense /,1642
https://hdl.handle.net/11245/3.718,Namurcum comitatus /,1600
https://hdl.handle.net/11245/3.728,Italiae novissima descriptio,1570
https://hdl.handle.net/11245/3.739,Uitlegging der stad Amsterdam aan de IJ zijde met een brug over het IJ /,1865
https://hdl.handle.net/11245/3.74,Alcmaer /,1603
https://hdl.handle.net/11245/3.740,Comitatus Zelandiae accurata & novissima delineatia.,1690
https://hdl.handle.net/11245/3.744,"Kiangsi, Imperii Sinarvm provincia octava",1655
https://hdl.handle.net/11245/3.749,Lugdunum Batavorum Anno 1675 /,1675
https://hdl.handle.net/11245/3.753,Asia recens summa cura delineata /,1615
https://hdl.handle.net/11245/3.761,"Carte particuliere de la partie occidentale du Flandre Hollandois &c. ou les environs de l'Ecluse, Bruges, Ostende &c",1748
https://hdl.handle.net/11245/3.763,[Zeekaart van de Azoren en de Canarische eilanden /,1592
https://hdl.handle.net/11245/3.765,Zvydhollandia stricte sumta.,1631
https://hdl.handle.net/11245/3.772,Zeelandia comitatus.,1635
https://hdl.handle.net/11245/3.777,Platte grond der stad Amsterdam,1842
https://hdl.handle.net/11245/3.786,Orbis terrarum typus de integro multis in locis emendatus /,1600
https://hdl.handle.net/11245/3.790,Lacvs Lemanni locorvmqve circvmiacentivm accvratissima descriptio,1635
https://hdl.handle.net/11245/3.791,Comitatus Flandria.,1633
https://hdl.handle.net/11245/3.796,Spoorwegkaart van Nederland.,1871
https://hdl.handle.net/11245/3.797,De Heerlycheyt van Over-yssel /,1632
https://hdl.handle.net/11245/3.8,GeneralKarte von Europa /,1817
https://hdl.handle.net/11245/3.803,Generale caarte vanden lande van Voorne aande oost zyde van Flacquee /,1701
https://hdl.handle.net/11245/3.808,Het dorp Egmondt op Zee.,1700
https://hdl.handle.net/11245/3.812,Caerte van de Purmer /,1622
https://hdl.handle.net/11245/3.825,Ultraiectini Dominii tabula /,1684
https://hdl.handle.net/11245/3.838,"Kaerte van t' Koegras : geleegen tusschen Wieringen, en Wieringer Waerdt, Zype, Callants-ooge, ende Huysduyne /",1672
https://hdl.handle.net/11245/3.859,Messina citta di Maria Vergine /,1642
https://hdl.handle.net/11245/3.86,Plan van eenen steenen brug over het IJ voor de stad Amsterdam /,1843
https://hdl.handle.net/11245/3.866,Ducatus Franciae Orientalis seu Sac. Rom. Imperij  principatus et episcopatus Herbipolensis vulgo Würtzburgensis cum omnibus suis officiis et pertinentijs geographice exhibitus /,1720
https://hdl.handle.net/11245/3.87,Afbeeldinge van de wydvermaarde en beroemde koopstad Amsteldam met d'omleggende landen,1750
https://hdl.handle.net/11245/3.881,Amsterdam /,1766
https://hdl.handle.net/11245/3.901,Middelburg /,1671
https://hdl.handle.net/11245/3.918,De Paltz te Soesterberg : groot hectn. 67.13.83.,1875
https://hdl.handle.net/11245/3.922,[Atlantische Oceaan].,1750
https://hdl.handle.net/11245/3.925,Italia antiqua /,1603
https://hdl.handle.net/11245/3.930,[Nieuwe pas-kaart van Texel en den Horst].,1782
https://hdl.handle.net/11245/3.935,"Belgium, sive Inferior Germania post omnes in hac forma exactissime descripta /",1666
https://hdl.handle.net/11245/3.936,"Exacta & accurate delineatio cùm orarum maritimarum tùm etiam locorum terrestrium quae in regionibus China, Cauchinchina, Camboia sive Champa, Syao, Malacca, Arracamn & Pegu ... = Waarachtige uitworpinghe ofte afbeeldinge van alle die custen ende landen van China, Cauchinchina, Camboja, Sijao, Malacca Arracan ende Pegu : mitsgaders alle die bijleggende eijlanden groote ende cleinen, mit noch die clippen, riffen, sanden, droochten ende ondiepten /",1595
https://hdl.handle.net/11245/3.963,Bird's-eye view of the interoceanic canal of Nicaragua and Costa Rica /,1897
https://hdl.handle.net/11245/3.979,"Carta noua accurata del passagio et strada dalli Paesi Bassi per via de Allemagna per Italia et per via di Paesi Suizeri à Geneua, Lione et Roma per seruizio delli marchanti et viagianti in generale ad instanza delli Ss. Scherer et di Momforti speditori delli marchantie in Bregens",1651
https://hdl.handle.net/11245/3.980,Novissima et accuratissima XVII provinciarum Germaniae Inferioris delineatio /,1690
https://hdl.handle.net/11245/3.981,[Kaart van het Crake Sandt bij de Vliet Stroom] /,1650
https://hdl.handle.net/11245/3.985,"Carte particuliere d'Amstelland, ou Les environs d'Amsteldam, Muyden, Weesp, Naarden &c. = Particuliere kaart van Amstellandt, of Het omleggende van Amsteldam, Muyden, Weesp, Naarden &c.",1749
https://hdl.handle.net/11245/3.989,Peregrinatie Iesu Christi : een ordentlicke bescrijvinge des Heijlighen landts daer ten tijde des Nieuwen Testaments ... /,1591
https://hdl.handle.net/11245/3.991,"Caerte van Noorthollant beghinende van Noortendt, Zuytwarts up tot om Leyden toe; voorts streckende Oostwaerts tot om Utrecht weder Noortwarts up in de Zuider Zee met alle sijn steden, dorpen, dijcken, weghen, wateren en vaerten, daer inne begrepen elcx na syne rechte gheleghet.",1608
https://hdl.handle.net/11245/3.997,"Tabula Hollandiae Borealis, cognitae olim sub nomine Kennemariae et Westfrisiae /",1708
https://hdl.handle.net/11245/3.1117,"Nieuwe kaart van de XVII Nederlandsche Provincien : waar in aangewezen worden de landen door den Koning van Vrankryk geconquesteerd als mede die van het Huis van Oostenryk, van den Koning van Pruisen en den Staat der Vereenigde Nederlanden, alles volgens het laatste tractaat van Barriere",
https://hdl.handle.net/11245/3.1379,Amsteldam soo het selve is omhaynt geweest met houte Vesten en Toorens inden Iaere 1400,
https://hdl.handle.net/11245/3.1387,Amstelodami veteris et novissimae urbis accuratissima delineatio,
https://hdl.handle.net/11245/3.1464,Tetrachia ducatus Geldriae Neomagensis,
https://hdl.handle.net/11245/3.1496,"Regni Poloniae et ducatus Lithvaniae Voliniae, Podoliae Vcraniae Prvssiae, Livoniae et Cvrlandiae /",
https://hdl.handle.net/11245/3.1523,"Dania regnum in quo sunt ducatus Holsatia et Slesvicum insulae Danicae et provinciae Iutia, Scania, Blekingia et Hallandia /",
https://hdl.handle.net/11245/3.1771,Ducatus Geldriae Tetrachia Arnhemiensis sive Velavia,
https://hdl.handle.net/11245/3.1779,"Terra Sancta, sive Promissionis, olim Palestina /",
https://hdl.handle.net/11245/3.1819,Tabula nova provinciae Ultrajectinae,
https://hdl.handle.net/11245/3.1870,Accuratissima totius regni Hispaniae tabula /,
https://hdl.handle.net/11245/3.1997,Tabula ducatus Brabantiae : continens marchionatum Sacri Imperii et dominium Mechliniensis /,
https://hdl.handle.net/11245/3.2088,De Wormer.,
https://hdl.handle.net/11245/3.216,"Les duchés de Savoye, de Genevois, de Chablais; les comtés de Morienne, de Tarentaise et la baronie de de Faussigny, le baillage de Gex et la seigneurie de Geneve",
https://hdl.handle.net/11245/3.2253,Accuratissima Galliae tabula vulgo Royaume de France,
https://hdl.handle.net/11245/3.2257,Asiae nova delineatio /,
https://hdl.handle.net/11245/3.2450,"Afbeeldinge van zeker concept tot bedykinge van de Haarlemer, Leydse en andere byleggende meeren",
https://hdl.handle.net/11245/3.2538,Flandriae comitatus accuratissima descriptio /,
https://hdl.handle.net/11245/3.2556,Kennemaria et Westfrisia vulgo et vernaculé Noord-Holland tam in minores quam praecipuas ditiones peraccuraté distincta et edita,
https://hdl.handle.net/11245/3.2688,Transisalania Provincia vulgo Over-Yssel,
https://hdl.handle.net/11245/3.2777,Leo Belgicus,
